open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1586459040000,7247.13000000,7253.86000000,7246.22000000,7251.19000000,42.37397800,1586459099999,307163.08466419,507,23.49069300,170270.44806637,0
1586459100000,7251.54000000,7254.10000000,7247.67000000,7247.68000000,14.16933300,1586459159999,102751.09847740,348,9.27216400,67240.42193675,0
1586459160000,7247.68000000,7256.36000000,7245.27000000,7253.89000000,17.47934600,1586459219999,126769.11911088,314,10.35497800,75098.01040325,0
1586459220000,7254.43000000,7258.99000000,7252.47000000,7256.87000000,29.05258400,1586459279999,210783.85821212,365,9.04825500,65656.27606983,0
1586459280000,7257.30000000,7263.90000000,7256.08000000,7259.22000000,28.70110300,1586459339999,208379.06033084,483,21.05693600,152878.84313068,0
1586459340000,7259.24000000,7266.70000000,7258.70000000,7265.96000000,36.89081000,1586459399999,267939.18813784,533,30.17567800,219168.58113467,0
1586459400000,7265.49000000,7267.00000000,7263.00000000,7264.73000000,31.91604200,1586459459999,231871.28518154,513,19.97948400,145152.94101694,0
1586459460000,7264.34000000,7266.90000000,7263.00000000,7263.00000000,11.53719300,1586459519999,83813.67944132,260,7.03934900,51140.19937731,0
1586459520000,7263.30000000,7265.80000000,7261.14000000,7264.48000000,8.91430600,1586459579999,64746.76945750,260,3.80329700,27625.84571833,0
1586459580000,7265.00000000,7274.94000000,7264.81000000,7270.57000000,50.78623500,1586459639999,369306.91201693,599,31.24112900,227151.03501903,0
1586459640000,7271.32000000,7271.32000000,7264.80000000,7266.46000000,29.44855500,1586459699999,214056.76959587,386,6.79395100,49380.26743356,0
1586459700000,7267.39000000,7276.98000000,7267.11000000,7272.60000000,49.58006800,1586459759999,360586.90641194,475,28.58144700,207876.64467095,0
1586459760000,7273.28000000,7274.90000000,7268.00000000,7273.33000000,25.96968100,1586459819999,188831.74504612,460,7.41007200,53883.30558796,0
1586459820000,7273.93000000,7278.00000000,7270.77000000,7271.91000000,26.48494100,1586459879999,192667.77926462,419,10.96455100,79772.61299563,0
1586459880000,7272.28000000,7273.26000000,7263.70000000,7265.53000000,57.36178100,1586459939999,416914.79029260,627,12.64631500,91890.49916687,0
1586459940000,7264.64000000,7268.46000000,7261.00000000,7261.77000000,38.58944300,1586459999999,280303.80749080,727,12.56388800,91259.08955266,0
1586460000000,7261.07000000,7271.29000000,7261.07000000,7262.84000000,25.60658700,1586460059999,186047.09051990,512,13.81191800,100354.32729018,0
1586460060000,7262.84000000,7266.13000000,7255.13000000,7258.42000000,45.19824400,1586460119999,328091.02936387,565,8.24839500,59873.78985941,0
1586460120000,7258.43000000,7259.33000000,7255.00000000,7255.10000000,20.39599600,1586460179999,148029.50689152,289,5.57989300,40495.17851196,0
1586460180000,7255.10000000,7255.42000000,7250.00000000,7250.58000000,24.54104600,1586460239999,177978.88759806,440,7.81403400,56671.74382830,0
1586460240000,7251.14000000,7254.06000000,7249.98000000,7249.99000000,20.06561500,1586460299999,145502.06008331,309,7.94404900,57606.23966306,0
1586460300000,7249.99000000,7259.03000000,7249.51000000,7251.34000000,69.67957400,1586460359999,505313.27364065,480,52.55473600,381086.36258899,0
1586460360000,7252.42000000,7254.00000000,7245.00000000,7246.93000000,32.23085600,1586460419999,233642.76347556,424,5.98739200,43403.77979592,0
1586460420000,7247.66000000,7249.44000000,7245.02000000,7248.33000000,14.93156300,1586460479999,108205.26860907,296,7.73609000,56061.10887765,0
1586460480000,7248.49000000,7250.18000000,7244.98000000,7249.38000000,41.74250900,1586460539999,302539.30552343,625,27.87360400,202031.45371647,0
1586460540000,7249.38000000,7254.98000000,7247.90000000,7252.64000000,43.20085900,1586460599999,313247.98933628,483,29.65035900,214990.27059433,0
1586460600000,7252.64000000,7257.20000000,7252.64000000,7255.78000000,25.25116600,1586460659999,183203.10969412,380,6.70689200,48660.84021081,0
1586460660000,7255.04000000,7259.98000000,7250.00000000,7256.61000000,16.58247200,1586460719999,120307.72317188,347,9.15212900,66397.56376280,0
1586460720000,7257.51000000,7258.18000000,7251.21000000,7252.64000000,6.19334700,1586460779999,44928.39860269,261,2.68535100,19480.90658187,0
1586460780000,7252.74000000,7253.44000000,7246.00000000,7246.41000000,38.29159900,1586460839999,277607.79382667,347,8.99216500,65183.08517604,0
1586460840000,7247.07000000,7249.29000000,7246.00000000,7248.33000000,12.32613700,1586460899999,89337.79810813,275,7.57816300,54927.17010140,0
1586460900000,7248.16000000,7248.94000000,7246.09000000,7246.77000000,16.65413700,1586460959999,120703.82280332,189,13.01187600,94306.31150130,0
1586460960000,7246.88000000,7249.46000000,7242.02000000,7247.42000000,36.01367200,1586461019999,260961.71381033,496,21.12428300,153082.14345626,0
1586461020000,7247.42000000,7251.85000000,7241.04000000,7243.93000000,35.02548200,1586461079999,253835.79184492,379,16.72971900,121284.18425754,0
1586461080000,7243.67000000,7251.06000000,7243.56000000,7249.05000000,21.60713300,1586461139999,156615.26407365,311,16.53344000,119846.63147747,0
1586461140000,7249.05000000,7253.33000000,7248.69000000,7253.05000000,13.85673500,1586461199999,100481.40658235,330,7.43739200,53929.48767132,0
1586461200000,7253.49000000,7256.07000000,7250.32000000,7252.45000000,28.56522200,1586461259999,207187.77873379,292,12.82442200,93023.00609554,0
1586461260000,7252.45000000,7260.45000000,7250.00000000,7260.45000000,17.53476400,1586461319999,127235.82281271,320,10.81426200,78482.70976690,0
1586461320000,7260.45000000,7265.55000000,7259.10000000,7260.96000000,20.53609300,1586461379999,149141.87198761,396,11.12201400,80779.27462612,0
1586461380000,7260.96000000,7265.00000000,7260.27000000,7262.21000000,8.00666900,1586461439999,58151.45459516,223,1.48799200,10806.86273357,0
1586461440000,7262.87000000,7267.12000000,7262.55000000,7266.94000000,12.40970900,1586461499999,90156.54762839,252,2.24267600,16293.33865982,0
1586461500000,7266.94000000,7267.07000000,7262.30000000,7264.92000000,28.30775000,1586461559999,205621.15303252,343,8.71854600,63327.15209683,0
1586461560000,7264.92000000,7265.26000000,7260.00000000,7260.00000000,34.32565700,1586461619999,249277.21561072,406,4.53393500,32928.78446281,0
1586461620000,7260.00000000,7265.31000000,7260.00000000,7264.40000000,12.48230100,1586461679999,90659.28541815,254,2.38573600,17326.29297749,0
1586461680000,7264.85000000,7266.47000000,7262.45000000,7262.64000000,25.84522400,1586461739999,187760.82708827,411,6.38125000,46358.84350500,0
1586461740000,7262.64000000,7265.83000000,7260.02000000,7264.31000000,21.86799000,1586461799999,158815.32358839,300,6.82728100,49584.78083224,0
1586461800000,7264.42000000,7277.00000000,7264.40000000,7266.95000000,63.78368000,1586461859999,463718.83012762,774,34.10803700,247951.07055281,0
1586461860000,7267.65000000,7279.00000000,7266.68000000,7275.30000000,36.82026000,1586461919999,267799.78717889,456,27.00942900,196459.34843334,0
1586461920000,7275.32000000,7275.81000000,7268.93000000,7268.93000000,17.16189300,1586461979999,124786.40938260,427,5.54832600,40340.65759386,0
1586461980000,7268.93000000,7272.93000000,7265.33000000,7266.59000000,30.20600300,1586462039999,219567.24334283,360,7.38340000,53668.83001503,0
1586462040000,7266.30000000,7267.78000000,7262.29000000,7263.18000000,29.58633300,1586462099999,214951.55920076,333,10.72776100,77947.56368079,0
1586462100000,7263.63000000,7263.64000000,7256.73000000,7260.45000000,49.86480000,1586462159999,362026.41975713,400,12.88441100,93544.16172221,0
1586462160000,7260.56000000,7265.24000000,7259.00000000,7259.83000000,32.35829800,1586462219999,235002.69907640,304,18.46615000,134115.86936008,0
1586462220000,7259.74000000,7263.00000000,7259.00000000,7261.56000000,45.33819300,1586462279999,329203.68812180,275,42.63015600,309537.94639844,0
1586462280000,7261.64000000,7267.54000000,7261.19000000,7266.63000000,10.53137000,1586462339999,76502.24445639,189,7.80761900,56715.45089667,0
1586462340000,7266.07000000,7266.07000000,7261.80000000,7262.85000000,9.04480400,1586462399999,65698.19267147,197,3.12859200,22724.36869946,0
1586462400000,7262.85000000,7263.38000000,7247.06000000,7249.59000000,64.71466300,1586462459999,469472.49035799,726,14.09752200,102254.42882615,0
1586462460000,7248.55000000,7254.06000000,7246.87000000,7252.60000000,24.45261000,1586462519999,177281.37867303,287,10.74423200,77903.31984035,0
1586462520000,7252.55000000,7253.10000000,7247.16000000,7251.69000000,12.23760300,1586462579999,88725.94703038,242,8.11084000,58803.80757246,0
1586462580000,7251.65000000,7252.03000000,7243.01000000,7245.72000000,21.63328000,1586462639999,156759.26425509,398,6.70559200,48588.75433527,0
1586462640000,7246.38000000,7246.43000000,7241.00000000,7242.18000000,24.22028500,1586462699999,175455.87650433,321,7.06388900,51170.49402179,0
1586462700000,7242.18000000,7248.89000000,7241.00000000,7244.85000000,24.05753400,1586462759999,174279.07544536,447,19.49924900,141254.76081444,0
1586462760000,7244.84000000,7251.70000000,7244.84000000,7251.61000000,26.84348800,1586462819999,194588.84658460,476,21.67440700,157116.23284135,0
1586462820000,7251.61000000,7257.01000000,7251.10000000,7253.89000000,34.97811500,1586462879999,253739.97985970,542,22.44854200,162848.93074089,0
1586462880000,7254.44000000,7258.41000000,7251.70000000,7251.80000000,23.14991300,1586462939999,167955.55498126,380,10.15662700,73688.91246895,0
1586462940000,7251.86000000,7256.57000000,7251.70000000,7255.16000000,14.36569200,1586462999999,104187.71061783,209,2.31531300,16794.05824228,0
1586463000000,7255.15000000,7255.66000000,7246.97000000,7248.58000000,27.60478300,1586463059999,200174.40574752,351,7.13160800,51722.54227561,0
1586463060000,7248.58000000,7250.27000000,7243.34000000,7246.14000000,11.98983200,1586463119999,86892.12921474,262,4.24067700,30736.68789566,0
1586463120000,7246.77000000,7252.16000000,7244.98000000,7250.15000000,18.46279900,1586463179999,133828.96098256,286,9.17367800,66515.13592165,0
1586463180000,7249.57000000,7251.39000000,7246.64000000,7247.71000000,14.17335000,1586463239999,102751.39670468,253,12.14619400,88056.17647777,0
1586463240000,7247.70000000,7253.82000000,7246.71000000,7252.00000000,23.17586900,1586463299999,168042.33508331,426,11.06983700,80269.72107877,0
1586463300000,7252.02000000,7253.97000000,7250.00000000,7252.37000000,9.76315900,1586463359999,70807.29616809,278,3.18757200,23117.25176924,0
1586463360000,7252.37000000,7256.00000000,7250.05000000,7255.69000000,6.98730900,1586463419999,50681.18477666,236,3.97238900,28811.43595569,0
1586463420000,7256.00000000,7257.73000000,7253.02000000,7254.26000000,12.35664400,1586463479999,89658.23742197,261,4.27876600,31043.27323361,0
1586463480000,7254.73000000,7258.40000000,7254.09000000,7257.64000000,13.68626900,1586463539999,99312.69362581,229,5.11609300,37126.50407802,0
1586463540000,7257.64000000,7262.64000000,7257.57000000,7260.63000000,19.67542800,1586463599999,142849.18258602,325,13.49454500,97977.58371193,0
1586463600000,7260.63000000,7261.99000000,7255.01000000,7255.11000000,19.13199700,1586463659999,138870.76407609,320,4.84725900,35180.97090061,0
1586463660000,7255.20000000,7257.91000000,7251.98000000,7253.48000000,10.26336500,1586463719999,74452.69168169,249,2.98656700,21665.23807845,0
1586463720000,7253.48000000,7256.78000000,7252.76000000,7256.02000000,4.79222500,1586463779999,34769.41577654,145,0.98623000,7155.61050384,0
1586463780000,7256.02000000,7256.02000000,7253.03000000,7253.90000000,7.54735000,1586463839999,54749.81578593,248,3.12899900,22698.35890085,0
1586463840000,7253.91000000,7260.00000000,7252.71000000,7259.72000000,11.06017900,1586463899999,80247.48102597,216,6.68316000,48493.15304402,0
1586463900000,7259.72000000,7262.99000000,7259.71000000,7262.39000000,16.79000200,1586463959999,121917.30078862,226,13.49716200,98007.98340606,0
1586463960000,7262.40000000,7265.48000000,7262.39000000,7264.98000000,16.42649400,1586464019999,119327.14786545,271,8.89820100,64638.41282175,0
1586464020000,7264.99000000,7265.68000000,7260.44000000,7262.39000000,14.56653500,1586464079999,105790.10471344,240,1.89661100,13774.08184109,0
1586464080000,7262.29000000,7262.29000000,7257.84000000,7259.26000000,12.97498500,1586464139999,94207.14161899,327,2.69218100,19546.57863809,0
1586464140000,7260.04000000,7261.51000000,7259.27000000,7260.63000000,11.66425300,1586464199999,84682.61129150,215,5.15754800,37445.00455958,0
1586464200000,7260.00000000,7261.00000000,7254.69000000,7257.06000000,97.33982000,1586464259999,706616.27532313,476,3.43726900,24940.96708609,0
1586464260000,7257.05000000,7260.41000000,7257.01000000,7260.41000000,5.79175100,1586464319999,42039.47394409,169,1.16715100,8472.44432200,0
1586464320000,7260.44000000,7260.45000000,7255.00000000,7255.37000000,19.35682400,1586464379999,140466.39952082,295,1.50814700,10942.84987395,0
1586464380000,7255.37000000,7260.24000000,7255.37000000,7259.70000000,18.41153700,1586464439999,133618.08105728,278,11.63985100,84472.58613538,0
1586464440000,7259.70000000,7260.62000000,7259.70000000,7260.03000000,5.80319000,1586464499999,42131.35438226,212,2.43294700,17663.64375119,0
1586464500000,7260.02000000,7263.61000000,7260.02000000,7262.88000000,12.27950300,1586464559999,89172.60601086,251,4.38438400,31836.78721408,0
1586464560000,7262.88000000,7265.91000000,7262.88000000,7265.00000000,15.59828700,1586464619999,113307.51693049,310,10.19122200,74029.79130505,0
1586464620000,7265.00000000,7266.00000000,7263.75000000,7263.85000000,9.66744300,1586464679999,70232.11798309,201,1.33362900,9689.09726463,0
1586464680000,7263.84000000,7266.11000000,7263.84000000,7265.01000000,13.53462300,1586464739999,98328.85882989,222,5.48303800,39834.73166994,0
1586464740000,7265.01000000,7266.22000000,7260.93000000,7261.08000000,12.19881900,1586464799999,88621.19183171,298,2.44148800,17735.50011777,0
1586464800000,7261.14000000,7264.47000000,7258.30000000,7259.77000000,11.17853600,1586464859999,81173.50006704,340,1.55159300,11266.90650563,0
1586464860000,7260.61000000,7266.00000000,7258.91000000,7264.89000000,17.47049700,1586464919999,126889.69698807,346,10.02894800,72842.68706888,0
1586464920000,7264.69000000,7269.00000000,7263.54000000,7267.41000000,20.57243900,1586464979999,149490.21649749,327,11.51810700,83695.61126537,0
1586464980000,7267.40000000,7272.30000000,7267.40000000,7271.09000000,19.90445000,1586465039999,144698.62185378,334,16.96030300,123295.43587975,0
1586465040000,7271.09000000,7279.39000000,7270.00000000,7277.69000000,44.76147700,1586465099999,325714.49841162,638,22.79729800,165888.97415231,0
1586465100000,7278.00000000,7278.77000000,7271.21000000,7273.00000000,31.75749300,1586465159999,231043.15725535,390,17.68521600,128668.03558996,0
1586465160000,7273.00000000,7274.41000000,7268.70000000,7270.42000000,18.29580300,1586465219999,133029.90820972,444,6.86832600,49941.91515285,0
1586465220000,7270.46000000,7276.29000000,7270.42000000,7276.22000000,26.66640900,1586465279999,193984.07814829,382,21.05629000,153177.94295747,0
1586465280000,7276.20000000,7276.64000000,7271.01000000,7274.90000000,19.65280000,1586465339999,142956.55223771,344,5.77299900,41993.17976745,0
1586465340000,7274.93000000,7276.00000000,7273.58000000,7275.38000000,9.22004300,1586465399999,67075.40263341,243,1.67079100,12155.89839391,0
1586465400000,7275.66000000,7276.18000000,7272.17000000,7273.79000000,8.98120000,1586465459999,65333.78825796,276,5.72823900,41671.82775463,0
1586465460000,7273.91000000,7279.39000000,7270.82000000,7278.64000000,16.36852400,1586465519999,119079.13408251,331,10.50970000,76455.71671992,0
1586465520000,7278.55000000,7279.04000000,7275.01000000,7278.69000000,12.10246900,1586465579999,88072.56180048,212,5.79313900,42158.09821019,0
1586465580000,7278.72000000,7289.00000000,7277.83000000,7287.90000000,43.33069400,1586465639999,315631.64541080,823,32.51573500,236848.60872736,0
1586465640000,7287.71000000,7294.00000000,7287.58000000,7294.00000000,86.93574200,1586465699999,633731.75965605,815,77.34437300,563807.65142364,0
1586465700000,7293.99000000,7300.71000000,7291.25000000,7300.71000000,121.24097700,1586465759999,884814.20503914,1124,100.85478200,736070.81953795,0
1586465760000,7300.65000000,7310.01000000,7300.65000000,7303.00000000,148.44482400,1586465819999,1084691.29290048,1008,77.70905600,567860.10735316,0
1586465820000,7302.65000000,7303.55000000,7287.05000000,7289.28000000,54.58471500,1586465879999,398102.45339357,680,6.55342000,47804.76780849,0
1586465880000,7289.44000000,7293.00000000,7288.20000000,7291.78000000,19.36360100,1586465939999,141181.66278318,370,12.72700400,92791.69957121,0
1586465940000,7292.00000000,7295.99000000,7290.28000000,7295.31000000,13.83770700,1586465999999,100920.01315289,281,7.15772200,52206.52812170,0
1586466000000,7295.23000000,7299.88000000,7293.66000000,7298.62000000,21.63573300,1586466059999,157876.04664401,487,12.67302100,92483.63675123,0
1586466060000,7298.67000000,7309.83000000,7298.67000000,7307.65000000,66.35559700,1586466119999,484670.01746168,664,49.05558000,358296.67472510,0
1586466120000,7307.86000000,7308.69000000,7296.39000000,7296.81000000,35.33099600,1586466179999,257963.89845110,420,10.36388100,75677.44068591,0
1586466180000,7296.81000000,7297.97000000,7292.30000000,7293.23000000,17.26177400,1586466239999,125932.95068989,386,10.27374900,74956.96548210,0
1586466240000,7292.72000000,7300.07000000,7291.83000000,7294.19000000,74.60978700,1586466299999,544532.78468421,356,18.11215200,132158.33023833,0
1586466300000,7295.27000000,7296.15000000,7273.00000000,7273.00000000,49.85529900,1586466359999,363074.27163094,851,20.15485300,146757.33625380,0
1586466360000,7273.00000000,7285.00000000,7265.11000000,7276.66000000,43.60633400,1586466419999,317282.46159749,809,27.93979200,203329.14344882,0
1586466420000,7278.10000000,7284.31000000,7274.52000000,7282.81000000,29.96971900,1586466479999,218162.56608818,376,24.44523600,177951.57282857,0
1586466480000,7282.81000000,7289.97000000,7282.80000000,7288.13000000,18.65176800,1586466539999,135921.18936130,431,14.59692700,106374.38135761,0
1586466540000,7288.33000000,7298.15000000,7287.11000000,7293.79000000,21.54056500,1586466599999,157100.14967952,507,13.72989600,100134.45227207,0
1586466600000,7294.53000000,7300.00000000,7294.36000000,7297.78000000,31.81356500,1586466659999,232189.50904113,462,24.27898900,177212.77819531,0
1586466660000,7297.64000000,7299.87000000,7294.89000000,7296.19000000,28.36988600,1586466719999,207017.34848665,359,16.29742800,118932.10840123,0
1586466720000,7296.19000000,7298.66000000,7295.21000000,7295.88000000,11.04727900,1586466779999,80611.92380407,353,5.14963600,37579.74971172,0
1586466780000,7295.88000000,7296.99000000,7295.02000000,7295.04000000,7.81831200,1586466839999,57036.89423655,177,1.34124200,9785.50552193,0
1586466840000,7295.05000000,7296.23000000,7288.90000000,7289.62000000,16.51580100,1586466899999,120450.26040657,404,6.31907100,46082.32072664,0
1586466900000,7289.62000000,7290.16000000,7278.31000000,7281.35000000,38.59523000,1586466959999,281076.46158383,703,13.18130000,95995.51995635,0
1586466960000,7281.39000000,7284.99000000,7280.87000000,7284.18000000,7.88779500,1586467019999,57447.41687552,257,4.27227400,31115.84222732,0
1586467020000,7284.09000000,7285.00000000,7282.31000000,7284.55000000,16.23563500,1586467079999,118263.55973753,226,6.71953100,48948.79609885,0
1586467080000,7284.09000000,7285.24000000,7280.93000000,7281.50000000,8.08102700,1586467139999,58853.42138149,179,5.48408000,39939.32208846,0
1586467140000,7281.50000000,7283.89000000,7280.92000000,7283.62000000,10.88551900,1586467199999,79268.21972502,170,4.14996300,30222.15745617,0
1586467200000,7283.58000000,7284.70000000,7280.92000000,7281.75000000,14.58471700,1586467259999,106213.40024018,257,8.81988100,64231.57196310,0
1586467260000,7281.50000000,7282.60000000,7280.64000000,7281.88000000,9.00980700,1586467319999,65607.06703416,173,5.08152000,37003.81768080,0
1586467320000,7281.51000000,7282.55000000,7281.31000000,7282.31000000,4.42995900,1586467379999,32257.48131223,144,1.80339700,13132.56543593,0
1586467380000,7282.31000000,7282.97000000,7280.19000000,7282.00000000,7.50115600,1586467439999,54620.73793842,196,4.49446900,32727.98725519,0
1586467440000,7281.83000000,7286.46000000,7281.83000000,7285.48000000,16.85671800,1586467499999,122776.27503012,390,14.33774700,104431.60690110,0
1586467500000,7285.31000000,7293.64000000,7284.45000000,7292.97000000,20.60399900,1586467559999,150198.96592986,574,12.15367600,88595.44098076,0
1586467560000,7292.97000000,7295.62000000,7292.97000000,7293.82000000,19.76556600,1586467619999,144174.37346133,326,7.35823800,53674.87075412,0
1586467620000,7294.14000000,7295.61000000,7292.72000000,7294.02000000,9.18638000,1586467679999,67007.52061372,149,5.02561900,36660.61777325,0
1586467680000,7294.02000000,7294.87000000,7290.39000000,7291.79000000,13.92810800,1586467739999,101574.84307842,390,6.23341400,45463.34736825,0
1586467740000,7290.97000000,7292.08000000,7285.45000000,7286.27000000,10.01145300,1586467799999,72969.33235163,294,5.28212300,38498.67672610,0
1586467800000,7285.92000000,7289.44000000,7285.22000000,7288.97000000,4.58180700,1586467859999,33389.34268941,162,1.03947600,7575.33185788,0
1586467860000,7288.96000000,7292.07000000,7287.39000000,7290.69000000,7.29682100,1586467919999,53188.80223532,229,4.42753600,32274.72434376,0
1586467920000,7290.66000000,7294.68000000,7290.05000000,7292.97000000,14.18648400,1586467979999,103450.11990810,372,6.37710600,46506.98630063,0
1586467980000,7292.44000000,7297.86000000,7291.09000000,7295.97000000,21.27770600,1586468039999,155214.09255607,312,16.69508800,121786.62937721,0
1586468040000,7295.97000000,7299.00000000,7295.41000000,7297.32000000,20.17247000,1586468099999,147207.16955134,200,15.22017900,111071.90645577,0
1586468100000,7296.73000000,7299.00000000,7295.01000000,7295.11000000,11.14127500,1586468159999,81304.71535535,199,6.75003000,49264.04850152,0
1586468160000,7295.09000000,7295.90000000,7289.35000000,7289.45000000,15.59622700,1586468219999,113733.88259088,205,1.38554900,10105.29062419,0
1586468220000,7289.87000000,7290.54000000,7286.69000000,7286.90000000,6.61626000,1586468279999,48223.47376088,290,2.44362600,17811.73617020,0
1586468280000,7287.08000000,7288.96000000,7286.35000000,7287.70000000,8.89398700,1586468339999,64812.93699354,219,4.26458800,31077.10674996,0
1586468340000,7287.70000000,7287.72000000,7285.97000000,7286.26000000,7.59237200,1586468399999,55324.75907616,191,4.24736900,30949.70242784,0
1586468400000,7286.16000000,7287.66000000,7285.02000000,7286.50000000,4.60766000,1586468459999,33573.05449333,165,3.21156700,23400.87961852,0
1586468460000,7286.48000000,7287.32000000,7285.24000000,7287.26000000,5.77214500,1586468519999,42060.15958121,144,3.39198200,24716.68531288,0
1586468520000,7287.25000000,7287.32000000,7285.00000000,7286.67000000,20.51543900,1586468579999,149485.72268966,239,5.96386000,43455.43959671,0
1586468580000,7286.01000000,7288.33000000,7285.95000000,7288.07000000,12.87078800,1586468639999,93792.40239475,285,8.49272000,61891.63786171,0
1586468640000,7288.21000000,7289.22000000,7287.90000000,7288.93000000,3.69338700,1586468699999,26918.56999670,151,2.42653900,17685.33935096,0
1586468700000,7288.27000000,7292.35000000,7287.91000000,7291.13000000,10.64411500,1586468759999,77595.41263906,242,7.23309900,52731.25474614,0
1586468760000,7291.69000000,7293.32000000,7291.07000000,7292.35000000,4.12965800,1586468819999,30114.05739428,154,1.73861500,12678.84313140,0
1586468820000,7292.19000000,7295.00000000,7292.06000000,7294.44000000,6.78875500,1586468879999,49510.71979001,185,3.10069600,22613.41230280,0
1586468880000,7294.10000000,7299.00000000,7293.99000000,7298.99000000,19.16313500,1586468939999,139816.55409536,279,14.01471900,102254.81793167,0
1586468940000,7298.98000000,7300.00000000,7297.64000000,7299.59000000,38.79230100,1586468999999,283168.14071106,329,25.38400000,185290.79212811,0
1586469000000,7299.50000000,7299.50000000,7296.06000000,7296.96000000,6.81819900,1586469059999,49757.16857478,201,3.51085800,25621.22017408,0
1586469060000,7296.75000000,7296.97000000,7293.43000000,7294.62000000,13.26012900,1586469119999,96726.91281527,223,8.30896100,60611.30083035,0
1586469120000,7294.54000000,7299.81000000,7294.54000000,7298.28000000,9.51556800,1586469179999,69439.00726548,270,3.80402600,27758.43836441,0
1586469180000,7298.28000000,7302.92000000,7298.28000000,7301.67000000,27.32047700,1586469239999,199437.54793392,361,19.21775400,140294.34618306,0
1586469240000,7302.59000000,7305.00000000,7298.32000000,7298.95000000,65.36421200,1586469299999,477408.19841801,548,56.07397900,409578.48766775,0
1586469300000,7299.49000000,7304.48000000,7294.79000000,7304.23000000,16.05784800,1586469359999,117208.90797921,450,6.77194200,49431.54619656,0
1586469360000,7303.56000000,7305.00000000,7303.56000000,7303.99000000,21.08660300,1586469419999,154033.72073914,336,7.04748400,51481.25184060,0
1586469420000,7304.00000000,7305.00000000,7303.99000000,7304.93000000,17.89923000,1586469479999,130751.64382745,222,9.87495300,72135.91291436,0
1586469480000,7304.94000000,7305.00000000,7301.13000000,7305.00000000,18.30549400,1586469539999,133700.41086085,332,5.94520000,43420.91165739,0
1586469540000,7305.00000000,7313.00000000,7304.91000000,7312.40000000,49.15447800,1586469599999,359223.88282710,666,37.26746600,272353.11678142,0
1586469600000,7312.39000000,7312.43000000,7307.58000000,7308.60000000,25.04163600,1586469659999,183076.42621249,372,11.57719300,84642.23598599,0
1586469660000,7308.73000000,7309.23000000,7291.92000000,7292.98000000,48.11247500,1586469719999,351330.13715376,875,13.59247600,99254.87868041,0
1586469720000,7292.94000000,7302.84000000,7291.16000000,7297.63000000,16.43305400,1586469779999,119908.08540353,328,5.09280100,37164.22786720,0
1586469780000,7297.42000000,7299.38000000,7295.44000000,7299.06000000,13.95269000,1586469839999,101817.05685465,221,11.88576000,86735.04778144,0
1586469840000,7298.04000000,7299.47000000,7295.99000000,7296.98000000,5.01885900,1586469899999,36626.18022306,183,2.06844100,15094.79486213,0
1586469900000,7297.49000000,7300.00000000,7296.41000000,7299.29000000,6.13463000,1586469959999,44773.17072573,222,2.46203600,17969.73390397,0
1586469960000,7299.84000000,7304.48000000,7299.28000000,7304.00000000,18.25574100,1586470019999,133291.56104694,304,13.07222100,95441.70003550,0
1586470020000,7303.49000000,7304.92000000,7301.43000000,7302.83000000,5.94485600,1586470079999,43421.14881248,182,1.48181300,10822.48577750,0
1586470080000,7302.84000000,7308.78000000,7302.29000000,7306.21000000,8.35250400,1586470139999,61022.69805789,309,5.91192800,43192.71505623,0
1586470140000,7306.78000000,7307.95000000,7305.00000000,7305.01000000,4.84487700,1586470199999,35396.80570607,208,2.04429200,14936.36463754,0
1586470200000,7305.02000000,7306.97000000,7302.34000000,7302.34000000,15.67998400,1586470259999,114540.93784695,282,8.35588400,61033.98105497,0
1586470260000,7302.00000000,7309.00000000,7300.00000000,7309.00000000,26.29947000,1586470319999,192104.28679032,321,18.93483300,138308.61493696,0
1586470320000,7309.00000000,7315.00000000,7307.00000000,7308.86000000,57.57555100,1586470379999,420916.86306670,652,44.67354800,326583.01715277,0
1586470380000,7308.91000000,7314.00000000,7308.91000000,7311.99000000,39.92527300,1586470439999,291950.80307013,391,26.14234400,191163.34529269,0
1586470440000,7312.00000000,7312.00000000,7303.43000000,7305.14000000,32.85838600,1586470499999,240132.46085432,379,18.18909400,132914.87467941,0
1586470500000,7305.17000000,7305.41000000,7300.00000000,7300.01000000,15.42393000,1586470559999,112646.09870869,274,5.15579200,37655.60447073,0
1586470560000,7300.01000000,7305.35000000,7300.00000000,7300.79000000,16.78043900,1586470619999,122540.66965414,388,7.71167400,56314.66425916,0
1586470620000,7300.79000000,7310.77000000,7300.06000000,7308.29000000,34.82581000,1586470679999,254446.03323890,355,22.03439900,161020.50474702,0
1586470680000,7308.26000000,7310.77000000,7300.00000000,7303.37000000,44.66699600,1586470739999,326319.33753783,379,5.72808300,41859.27095792,0
1586470740000,7303.55000000,7304.69000000,7300.00000000,7301.17000000,6.63912600,1586470799999,48476.73885096,229,3.71703800,27138.28682733,0
1586470800000,7301.18000000,7302.32000000,7294.13000000,7295.49000000,18.41115900,1586470859999,134374.36327847,449,5.01659600,36607.23139681,0
1586470860000,7296.67000000,7299.28000000,7293.97000000,7298.25000000,11.70874600,1586470919999,85433.23746995,278,3.93141300,28687.40521047,0
1586470920000,7298.25000000,7300.65000000,7295.40000000,7295.45000000,11.57538500,1586470979999,84478.31099233,260,5.04094300,36793.45228504,0
