open_time,open,high,low,close,volume
2020-04-10 00:47:00,7290.51,7292.99,7287.0,7287.0,12.673862
2020-04-10 00:48:00,7287.86,7290.0,7285.37,7285.91,25.024188
2020-04-10 00:49:00,7285.91,7286.39,7284.57,7285.0,10.306575
2020-04-10 00:50:00,7285.0,7285.79,7280.5,7285.41,21.999145
2020-04-10 00:51:00,7285.63,7286.62,7281.48,7282.79,19.628666
2020-04-10 00:52:00,7282.79,7289.0,7281.43,7288.63,17.394822
2020-04-10 00:53:00,7288.61,7290.0,7286.61,7290.0,10.791239
2020-04-10 00:54:00,7290.0,7291.39,7286.42,7290.82,9.545658
2020-04-10 00:55:00,7290.32,7291.39,7286.89,7289.29,12.458727
2020-04-10 00:56:00,7290.02,7290.12,7283.86,7285.67,7.20205
2020-04-10 00:57:00,7286.42,7294.22,7285.0,7290.56,35.167547
2020-04-10 00:58:00,7291.95,7294.73,7290.48,7292.29,10.459843
2020-04-10 00:59:00,7292.32,7294.0,7290.01,7292.8,7.880738
2020-04-10 01:00:00,7292.81,7293.46,7288.71,7290.79,12.218911
2020-04-10 01:01:00,7291.0,7291.35,7289.0,7290.13,10.784814
2020-04-10 01:02:00,7290.16,7290.22,7283.09,7286.28,18.800119
2020-04-10 01:03:00,7286.43,7287.18,7284.17,7285.01,9.504286
2020-04-10 01:04:00,7284.8,7287.98,7283.05,7284.83,20.013097
2020-04-10 01:05:00,7284.98,7285.0,7281.0,7281.0,22.471746
2020-04-10 01:06:00,7281.0,7284.4,7276.5,7283.7,22.999176
2020-04-10 01:07:00,7283.99,7284.29,7280.53,7280.73,5.391474
2020-04-10 01:08:00,7280.69,7283.6,7280.2,7282.04,7.387495
2020-04-10 01:09:00,7282.04,7284.6,7282.04,7284.0,8.256834
2020-04-10 01:10:00,7284.0,7285.0,7277.57,7281.75,11.341224
2020-04-10 01:11:00,7281.77,7281.97,7275.66,7277.49,11.905238
2020-04-10 01:12:00,7277.35,7277.5,7270.96,7271.85,31.85739
2020-04-10 01:13:00,7271.85,7278.21,7271.85,7276.59,19.393095
2020-04-10 01:14:00,7276.86,7278.87,7266.0,7267.53,120.934066
2020-04-10 01:15:00,7267.64,7276.32,7267.21,7274.04,30.551578
2020-04-10 01:16:00,7274.24,7275.99,7268.26,7268.63,12.631322
2020-04-10 01:17:00,7268.65,7269.06,7265.46,7267.37,11.532837
2020-04-10 01:18:00,7267.01,7270.84,7266.36,7266.66,26.197089
2020-04-10 01:19:00,7266.66,7269.3,7264.75,7265.71,30.136226
2020-04-10 01:20:00,7266.01,7267.39,7258.48,7264.82,47.23939
2020-04-10 01:21:00,7264.82,7276.7,7264.62,7274.7,62.744614
2020-04-10 01:22:00,7274.7,7275.97,7272.14,7273.58,10.031563
2020-04-10 01:23:00,7273.58,7273.9,7261.52,7261.76,22.425739
2020-04-10 01:24:00,7261.84,7264.79,7260.04,7262.4,12.802386
2020-04-10 01:25:00,7262.53,7265.9,7259.16,7264.09,20.97984
2020-04-10 01:26:00,7263.56,7265.82,7257.13,7259.64,17.49891
2020-04-10 01:27:00,7259.58,7263.15,7258.37,7262.61,26.141267
2020-04-10 01:28:00,7262.45,7265.33,7259.63,7259.81,13.465338
2020-04-10 01:29:00,7260.45,7268.95,7259.11,7260.05,25.644341
2020-04-10 01:30:00,7260.5,7267.74,7259.77,7265.09,14.464586
2020-04-10 01:31:00,7265.09,7265.95,7261.81,7264.81,12.048763
2020-04-10 01:32:00,7264.82,7267.74,7262.14,7262.18,9.387636
2020-04-10 01:33:00,7262.21,7264.23,7255.0,7255.01,28.061861
2020-04-10 01:34:00,7255.75,7264.24,7254.78,7260.41,25.101318
2020-04-10 01:35:00,7260.67,7265.53,7257.64,7259.0,10.18693
2020-04-10 01:36:00,7258.98,7259.99,7256.93,7258.93,15.625003
2020-04-10 01:37:00,7258.93,7275.98,7258.93,7273.69,44.108208
2020-04-10 01:38:00,7273.69,7274.52,7263.34,7267.99,39.888469
2020-04-10 01:39:00,7267.99,7271.09,7267.33,7269.31,17.591874
2020-04-10 01:40:00,7268.97,7274.86,7267.68,7269.27,41.885202
2020-04-10 01:41:00,7269.65,7274.86,7269.65,7274.33,15.518678
2020-04-10 01:42:00,7274.39,7276.58,7270.6,7272.26,14.880505
2020-04-10 01:43:00,7272.26,7276.64,7272.26,7275.46,9.61541
2020-04-10 01:44:00,7275.52,7276.64,7268.97,7271.52,20.467277
2020-04-10 01:45:00,7271.34,7277.05,7269.04,7274.6,39.452826
2020-04-10 01:46:00,7274.69,7275.17,7270.99,7270.99,5.999212
2020-04-10 01:47:00,7271.16,7272.42,7268.34,7269.18,8.868402
2020-04-10 01:48:00,7269.18,7269.7,7265.36,7265.89,10.432762
2020-04-10 01:49:00,7265.82,7266.53,7261.58,7265.28,14.736601
2020-04-10 01:50:00,7265.42,7265.43,7263.63,7263.99,6.105009
2020-04-10 01:51:00,7264.23,7272.05,7263.78,7266.74,56.43228
2020-04-10 01:52:00,7266.2,7270.0,7263.04,7268.14,40.750843
2020-04-10 01:53:00,7268.1,7273.55,7268.1,7273.11,30.913326
2020-04-10 01:54:00,7272.92,7274.84,7269.36,7272.89,12.375408
2020-04-10 01:55:00,7272.75,7274.3,7268.05,7272.49,7.223011
2020-04-10 01:56:00,7272.55,7273.77,7265.81,7266.79,5.907055
2020-04-10 01:57:00,7266.14,7268.74,7263.06,7263.52,6.242875
2020-04-10 01:58:00,7263.55,7267.92,7262.01,7266.78,13.879967
2020-04-10 01:59:00,7266.78,7266.98,7260.97,7262.31,24.680613
2020-04-10 02:00:00,7261.79,7264.01,7256.93,7263.29,31.76746
2020-04-10 02:01:00,7263.78,7264.85,7256.91,7258.31,15.569658
2020-04-10 02:02:00,7258.72,7263.45,7258.0,7260.04,11.564303
2020-04-10 02:03:00,7260.05,7263.48,7257.78,7262.62,45.196095
2020-04-10 02:04:00,7263.08,7263.82,7257.04,7258.26,8.128097
2020-04-10 02:05:00,7258.3,7258.3,7255.3,7256.16,17.455787
2020-04-10 02:06:00,7256.15,7257.57,7255.0,7255.16,19.344543
2020-04-10 02:07:00,7255.0,7263.83,7251.4,7261.95,57.434633
2020-04-10 02:08:00,7261.95,7271.99,7261.55,7269.98,33.125979
2020-04-10 02:09:00,7269.37,7271.72,7267.79,7269.77,17.856581
2020-04-10 02:10:00,7269.77,7273.31,7266.43,7267.8,21.792422
2020-04-10 02:11:00,7267.8,7269.07,7266.55,7267.72,8.342988
2020-04-10 02:12:00,7267.24,7268.35,7263.94,7266.91,3.166769
2020-04-10 02:13:00,7266.64,7266.64,7259.14,7260.26,16.242924
2020-04-10 02:14:00,7259.84,7260.22,7259.0,7259.0,15.34256
2020-04-10 02:15:00,7259.0,7263.54,7257.14,7263.04,16.211764
2020-04-10 02:16:00,7263.04,7271.77,7262.14,7269.83,26.968779
2020-04-10 02:17:00,7268.39,7268.81,7261.09,7261.2,24.173304
2020-04-10 02:18:00,7261.22,7267.64,7260.76,7267.03,12.661779
2020-04-10 02:19:00,7267.03,7267.51,7260.76,7261.51,8.757465
2020-04-10 02:20:00,7261.51,7266.06,7261.11,7261.74,16.879967
2020-04-10 02:21:00,7261.94,7262.63,7248.05,7249.28,84.780961
2020-04-10 02:22:00,7249.28,7255.65,7245.0,7255.41,94.319685
2020-04-10 02:23:00,7255.39,7263.31,7255.01,7259.07,20.749384
2020-04-10 02:24:00,7259.07,7262.69,7256.9,7261.68,18.236908
2020-04-10 02:25:00,7261.09,7261.24,7251.79,7254.45,12.74272
2020-04-10 02:26:00,7254.21,7254.66,7249.05,7250.55,30.46848
2020-04-10 02:27:00,7250.55,7251.5,7245.25,7249.28,33.863668
2020-04-10 02:28:00,7249.03,7250.01,7245.0,7245.0,46.947618
2020-04-10 02:29:00,7245.0,7254.75,7243.0,7247.29,144.564289
2020-04-10 02:30:00,7247.21,7251.38,7245.0,7249.72,34.393216
2020-04-10 02:31:00,7249.72,7257.66,7248.37,7252.97,67.927398
2020-04-10 02:32:00,7252.97,7253.96,7247.27,7248.37,27.371902
2020-04-10 02:33:00,7249.1,7249.53,7245.11,7247.99,18.162773
2020-04-10 02:34:00,7247.77,7247.86,7234.17,7241.84,100.504353
2020-04-10 02:35:00,7242.8,7243.68,7237.59,7240.4,72.081249
2020-04-10 02:36:00,7241.05,7243.97,7238.81,7241.62,50.727906
2020-04-10 02:37:00,7241.57,7241.57,7224.8,7238.3,159.37925
2020-04-10 02:38:00,7238.12,7239.06,7206.0,7213.38,295.726098
2020-04-10 02:39:00,7212.99,7225.85,7206.0,7223.99,172.775213
2020-04-10 02:40:00,7223.99,7235.73,7214.29,7233.42,105.034157
2020-04-10 02:41:00,7234.19,7236.9,7230.01,7233.0,41.241299
2020-04-10 02:42:00,7233.0,7235.0,7225.26,7234.14,44.23586
2020-04-10 02:43:00,7234.14,7241.36,7233.46,7236.99,43.961889
2020-04-10 02:44:00,7237.2,7244.0,7236.01,7242.69,53.16
2020-04-10 02:45:00,7243.35,7243.39,7225.88,7235.89,72.833524
2020-04-10 02:46:00,7235.67,7235.79,7228.87,7230.39,149.81163
2020-04-10 02:47:00,7232.61,7240.0,7231.64,7238.59,16.890777
2020-04-10 02:48:00,7238.35,7242.49,7237.85,7239.58,17.193832
2020-04-10 02:49:00,7239.57,7240.0,7232.01,7233.15,24.128764
2020-04-10 02:50:00,7233.12,7235.17,7229.18,7230.8,25.117771
2020-04-10 02:51:00,7230.8,7239.98,7229.07,7235.03,63.02647
2020-04-10 02:52:00,7235.01,7238.89,7232.85,7236.3,19.263409
2020-04-10 02:53:00,7236.48,7236.7,7230.0,7234.17,21.51248
2020-04-10 02:54:00,7234.16,7240.0,7231.54,7238.99,27.636542
2020-04-10 02:55:00,7239.65,7242.03,7236.14,7238.88,36.908706
2020-04-10 02:56:00,7239.04,7242.03,7236.0,7239.55,33.025149
2020-04-10 02:57:00,7239.55,7249.1,7237.04,7249.1,58.109011
2020-04-10 02:58:00,7249.19,7252.28,7246.71,7252.0,72.779415
2020-04-10 02:59:00,7250.9,7252.0,7248.57,7251.48,80.731359
2020-04-10 03:00:00,7251.48,7251.98,7238.2,7244.18,28.901752
2020-04-10 03:01:00,7243.97,7245.31,7236.52,7243.11,25.429104
2020-04-10 03:02:00,7243.11,7243.86,7238.7,7240.52,14.206609
2020-04-10 03:03:00,7240.51,7251.38,7240.01,7250.6,46.839744
2020-04-10 03:04:00,7250.48,7250.54,7241.64,7243.0,16.685621
2020-04-10 03:05:00,7242.91,7250.85,7242.07,7244.42,18.262436
2020-04-10 03:06:00,7244.42,7251.4,7244.1,7249.79,38.504219
2020-04-10 03:07:00,7249.79,7251.86,7247.47,7248.2,24.957597
2020-04-10 03:08:00,7248.46,7248.95,7238.9,7240.76,18.567989
2020-04-10 03:09:00,7241.38,7251.49,7241.38,7248.59,28.522297
2020-04-10 03:10:00,7248.55,7250.36,7242.95,7244.17,14.891476
2020-04-10 03:11:00,7244.61,7248.86,7242.65,7246.67,17.919162
2020-04-10 03:12:00,7247.06,7250.0,7244.33,7249.84,42.847126
2020-04-10 03:13:00,7249.15,7250.0,7242.5,7249.21,19.845555
2020-04-10 03:14:00,7249.16,7250.0,7244.05,7246.26,29.086625
2020-04-10 03:15:00,7245.66,7246.61,7236.61,7239.99,41.133695
2020-04-10 03:16:00,7239.66,7239.66,7235.0,7235.31,23.622568
2020-04-10 03:17:00,7235.01,7239.98,7235.0,7236.79,27.434588
2020-04-10 03:18:00,7237.01,7238.12,7231.93,7233.95,30.945715
2020-04-10 03:19:00,7234.24,7235.11,7231.72,7233.54,23.774427
2020-04-10 03:20:00,7232.64,7238.75,7230.05,7233.14,32.387367
2020-04-10 03:21:00,7232.12,7234.31,7229.21,7229.21,16.923019
2020-04-10 03:22:00,7229.46,7231.89,7225.07,7225.1,22.406619
2020-04-10 03:23:00,7226.27,7228.88,7222.03,7227.67,26.555912
2020-04-10 03:24:00,7227.76,7235.84,7226.44,7231.9,54.918002
2020-04-10 03:25:00,7232.01,7236.99,7231.93,7235.5,18.908411
2020-04-10 03:26:00,7235.54,7235.54,7229.51,7231.56,28.032935
2020-04-10 03:27:00,7231.18,7236.33,7229.46,7232.18,15.951366
2020-04-10 03:28:00,7232.18,7238.0,7231.92,7237.44,19.181275
2020-04-10 03:29:00,7237.59,7238.0,7228.18,7231.62,16.454626
2020-04-10 03:30:00,7230.48,7230.48,7223.19,7225.0,21.434618
2020-04-10 03:31:00,7224.99,7225.5,7222.13,7224.2,23.78211
2020-04-10 03:32:00,7223.85,7224.83,7215.39,7219.11,49.861886
2020-04-10 03:33:00,7219.11,7227.0,7210.0,7210.99,140.838223
2020-04-10 03:34:00,7210.98,7218.99,7210.0,7218.43,87.412162
2020-04-10 03:35:00,7218.38,7219.01,7211.0,7214.85,71.546624
2020-04-10 03:36:00,7212.52,7214.25,7182.0,7194.39,513.62971
2020-04-10 03:37:00,7194.35,7197.62,7183.91,7195.51,181.078171
2020-04-10 03:38:00,7197.01,7208.0,7193.57,7202.95,137.733894
2020-04-10 03:39:00,7202.49,7204.5,7192.66,7193.05,85.836598
2020-04-10 03:40:00,7192.7,7209.0,7191.09,7205.01,80.35888
2020-04-10 03:41:00,7205.01,7213.38,7204.0,7211.9,87.996084
2020-04-10 03:42:00,7211.89,7213.77,7204.4,7209.45,60.243817
2020-04-10 03:43:00,7209.4,7210.0,7202.92,7210.0,55.726076
2020-04-10 03:44:00,7209.99,7212.16,7204.0,7209.74,48.325169
2020-04-10 03:45:00,7209.75,7209.75,7189.0,7191.0,101.536392
2020-04-10 03:46:00,7190.99,7194.39,7185.23,7186.69,64.700422
2020-04-10 03:47:00,7186.26,7200.27,7185.22,7200.12,78.057494
2020-04-10 03:48:00,7200.06,7211.44,7198.96,7200.68,66.767511
2020-04-10 03:49:00,7200.63,7200.63,7185.0,7191.96,65.799516
2020-04-10 03:50:00,7191.41,7197.09,7185.78,7195.0,93.828073
2020-04-10 03:51:00,7195.01,7196.93,7188.67,7188.85,97.705892
2020-04-10 03:52:00,7188.85,7190.0,7179.0,7183.41,274.339751
2020-04-10 03:53:00,7183.41,7183.79,7170.0,7176.48,174.684555
2020-04-10 03:54:00,7176.5,7176.5,7157.45,7169.99,412.861478
2020-04-10 03:55:00,7170.0,7173.71,7167.45,7171.87,135.613203
2020-04-10 03:56:00,7171.86,7179.96,7167.57,7177.47,109.284241
2020-04-10 03:57:00,7177.47,7186.14,7177.46,7185.82,75.559681
2020-04-10 03:58:00,7185.5,7186.0,7171.11,7172.26,89.378445
2020-04-10 03:59:00,7172.26,7177.82,7170.2,7175.78,73.574152
2020-04-10 04:00:00,7175.77,7175.78,7143.99,7147.18,577.133671
2020-04-10 04:01:00,7147.14,7161.13,7146.65,7150.52,198.010283
2020-04-10 04:02:00,7150.61,7154.9,7147.22,7149.01,201.21042
2020-04-10 04:03:00,7149.01,7153.61,7140.0,7140.01,189.386365
2020-04-10 04:04:00,7140.0,7145.83,7115.0,7126.55,735.779316
2020-04-10 04:05:00,7126.55,7126.55,7081.2,7119.79,1538.545295
2020-04-10 04:06:00,7119.8,7119.81,7099.2,7105.08,281.58258
2020-04-10 04:07:00,7105.08,7118.28,7101.75,7111.73,201.458344
2020-04-10 04:08:00,7110.26,7120.0,7106.78,7120.0,203.831615
2020-04-10 04:09:00,7120.17,7128.76,7116.74,7124.99,227.426135
2020-04-10 04:10:00,7124.28,7148.0,7123.85,7147.99,390.308379
2020-04-10 04:11:00,7148.0,7150.54,7140.0,7142.0,252.663061
2020-04-10 04:12:00,7141.99,7147.27,7135.42,7136.34,90.101286
2020-04-10 04:13:00,7136.18,7137.56,7127.55,7137.29,80.046194
2020-04-10 04:14:00,7136.68,7144.56,7133.05,7142.02,73.169627
2020-04-10 04:15:00,7142.02,7142.02,7120.17,7125.9,88.155065
2020-04-10 04:16:00,7126.0,7126.0,7113.27,7123.82,120.409962
2020-04-10 04:17:00,7123.77,7129.66,7122.72,7126.23,70.77617
2020-04-10 04:18:00,7127.09,7136.89,7124.8,7134.12,49.079948
2020-04-10 04:19:00,7134.77,7137.68,7132.24,7136.77,63.144942
2020-04-10 04:20:00,7136.77,7141.95,7130.0,7131.0,134.773358
2020-04-10 04:21:00,7130.39,7133.19,7120.09,7122.01,53.778069
2020-04-10 04:22:00,7122.01,7126.35,7120.01,7120.43,78.3277
2020-04-10 04:23:00,7121.09,7123.22,7102.4,7107.95,132.24115
2020-04-10 04:24:00,7110.47,7118.5,7106.85,7115.08,77.976982
2020-04-10 04:25:00,7114.73,7117.95,7110.0,7117.77,142.080834
2020-04-10 04:26:00,7116.98,7124.63,7114.4,7122.84,89.499741
2020-04-10 04:27:00,7123.68,7128.37,7119.42,7119.69,70.925438
2020-04-10 04:28:00,7119.42,7119.42,7113.74,7115.0,75.73247
2020-04-10 04:29:00,7115.01,7118.16,7115.0,7116.56,50.47389
2020-04-10 04:30:00,7116.56,7128.55,7115.01,7125.9,78.797983
2020-04-10 04:31:00,7125.9,7132.33,7125.61,7132.18,56.153014
2020-04-10 04:32:00,7132.11,7135.01,7125.31,7125.33,89.081813
2020-04-10 04:33:00,7126.31,7130.09,7125.98,7129.6,69.010442
2020-04-10 04:34:00,7129.6,7130.0,7127.0,7130.0,81.847484
2020-04-10 04:35:00,7130.0,7130.0,7127.0,7127.83,26.263965
2020-04-10 04:36:00,7128.61,7134.3,7128.14,7133.05,34.614392
2020-04-10 04:37:00,7132.96,7134.93,7130.03,7133.37,39.242647
2020-04-10 04:38:00,7133.41,7135.0,7130.33,7133.85,38.336539
2020-04-10 04:39:00,7133.85,7139.4,7133.32,7135.47,94.229195
2020-04-10 04:40:00,7135.5,7149.47,7135.08,7145.0,58.565067
2020-04-10 04:41:00,7145.0,7158.6,7143.0,7155.92,166.965821
2020-04-10 04:42:00,7155.5,7164.73,7154.04,7161.79,157.555728
2020-04-10 04:43:00,7161.79,7162.28,7152.63,7157.87,52.662938
2020-04-10 04:44:00,7157.87,7160.82,7152.81,7157.86,50.916542
2020-04-10 04:45:00,7157.86,7160.82,7155.82,7159.16,41.363425
2020-04-10 04:46:00,7159.16,7166.51,7159.0,7162.32,68.406511
2020-04-10 04:47:00,7161.73,7163.38,7157.34,7157.71,65.02436
2020-04-10 04:48:00,7157.79,7157.79,7141.63,7144.43,89.049128
2020-04-10 04:49:00,7144.52,7146.04,7136.71,7138.31,54.056917
2020-04-10 04:50:00,7139.01,7145.12,7136.4,7144.48,57.164899
2020-04-10 04:51:00,7144.47,7144.48,7137.01,7139.37,23.678913
2020-04-10 04:52:00,7139.35,7145.6,7138.39,7141.32,29.803342
2020-04-10 04:53:00,7141.63,7142.19,7137.48,7139.06,27.232774
2020-04-10 04:54:00,7139.05,7142.0,7138.0,7141.21,29.92236
2020-04-10 04:55:00,7141.21,7141.94,7140.36,7141.94,20.179463
2020-04-10 04:56:00,7141.92,7142.84,7138.26,7140.97,50.525762
2020-04-10 04:57:00,7140.07,7150.27,7139.6,7144.71,55.594809
2020-04-10 04:58:00,7144.95,7151.92,7144.17,7145.01,97.041137
2020-04-10 04:59:00,7145.01,7146.03,7140.0,7140.06,25.179043
2020-04-10 05:00:00,7140.16,7140.16,7080.01,7080.73,543.23813
2020-04-10 05:01:00,7080.72,7080.83,6975.0,7030.0,2309.03824
2020-04-10 05:02:00,7030.05,7037.12,6920.0,6920.38,1257.678159
2020-04-10 05:03:00,6920.38,6998.79,6911.58,6989.29,625.269928
2020-04-10 05:04:00,6989.29,7008.03,6980.68,6985.74,360.401407
2020-04-10 05:05:00,6986.49,6997.09,6959.1,6975.27,212.363697
2020-04-10 05:06:00,6975.07,6991.95,6972.0,6989.25,230.472602
2020-04-10 05:07:00,6989.25,7009.37,6988.0,7001.05,243.099907
2020-04-10 05:08:00,7001.91,7003.76,6990.0,6996.93,195.908948
2020-04-10 05:09:00,6996.99,6998.4,6985.0,6993.26,127.461669
2020-04-10 05:10:00,6993.68,7015.75,6993.68,7008.19,152.087612
2020-04-10 05:11:00,7009.59,7015.0,6995.3,6998.42,187.966085
2020-04-10 05:12:00,6999.08,7000.47,6986.9,6996.9,84.643103
2020-04-10 05:13:00,6996.82,6998.57,6989.99,6995.31,76.135859
2020-04-10 05:14:00,6995.31,6996.05,6970.14,6978.4,221.472302
2020-04-10 05:15:00,6979.35,6995.91,6972.43,6986.67,191.334812
2020-04-10 05:16:00,6986.8,6987.57,6980.0,6981.91,105.333848
2020-04-10 05:17:00,6981.91,6983.48,6976.24,6980.85,108.245149
2020-04-10 05:18:00,6980.86,6981.43,6970.06,6975.61,106.674966
2020-04-10 05:19:00,6975.62,6976.42,6951.1,6951.2,335.54484
2020-04-10 05:20:00,6951.97,6954.0,6933.01,6952.3,446.900131
2020-04-10 05:21:00,6952.29,6976.34,6948.62,6974.67,190.741692
2020-04-10 05:22:00,6974.74,6977.91,6961.0,6968.41,110.051974
2020-04-10 05:23:00,6968.42,6969.44,6955.0,6963.44,98.909917
2020-04-10 05:24:00,6963.43,6978.02,6961.75,6964.7,103.067799
2020-04-10 05:25:00,6964.4,6977.94,6961.64,6971.28,107.716448
2020-04-10 05:26:00,6971.28,6976.14,6964.55,6974.48,90.409048
2020-04-10 05:27:00,6974.5,6977.97,6964.08,6970.0,140.867457
2020-04-10 05:28:00,6970.01,6970.78,6950.0,6952.0,174.400012
2020-04-10 05:29:00,6952.01,6961.72,6942.15,6942.15,186.466399
2020-04-10 05:30:00,6943.84,6956.3,6927.0,6944.38,410.916584
2020-04-10 05:31:00,6944.34,6961.98,6941.71,6950.81,82.531661
2020-04-10 05:32:00,6950.3,6952.95,6939.0,6947.17,210.93137
2020-04-10 05:33:00,6947.17,6970.0,6947.17,6961.45,291.830958
2020-04-10 05:34:00,6961.63,6969.52,6956.6,6967.55,109.466187
2020-04-10 05:35:00,6968.58,6969.28,6954.05,6963.31,74.982465
2020-04-10 05:36:00,6963.31,6965.66,6955.72,6955.72,68.539173
2020-04-10 05:37:00,6955.56,6966.23,6951.31,6964.73,60.833504
2020-04-10 05:38:00,6963.95,6964.85,6955.17,6964.81,44.833709
2020-04-10 05:39:00,6964.85,6973.27,6964.53,6971.69,129.208977
2020-04-10 05:40:00,6971.94,6975.0,6966.54,6972.75,80.27437
2020-04-10 05:41:00,6972.75,6974.33,6970.18,6972.83,41.074751
2020-04-10 05:42:00,6973.07,6974.49,6965.2,6965.78,71.945249
2020-04-10 05:43:00,6965.95,6973.64,6965.95,6970.96,42.858173
2020-04-10 05:44:00,6970.68,6974.0,6968.36,6973.98,32.589125
2020-04-10 05:45:00,6973.96,6974.0,6964.0,6966.96,90.126207
2020-04-10 05:46:00,6966.91,6966.96,6945.96,6946.03,170.975551
2020-04-10 05:47:00,6946.24,6955.33,6945.56,6954.15,64.797201
2020-04-10 05:48:00,6954.38,6954.5,6945.63,6950.99,74.961499
2020-04-10 05:49:00,6950.86,6951.95,6945.53,6945.54,88.236234
2020-04-10 05:50:00,6945.54,6953.47,6945.0,6950.25,89.438005
2020-04-10 05:51:00,6950.94,6962.76,6950.24,6960.72,73.907378
2020-04-10 05:52:00,6960.68,6966.69,6960.18,6965.0,45.598152
2020-04-10 05:53:00,6964.99,6969.92,6957.54,6965.08,66.016696
2020-04-10 05:54:00,6965.07,6966.14,6956.3,6962.3,76.287432
2020-04-10 05:55:00,6962.29,6967.51,6960.6,6966.48,40.423563
2020-04-10 05:56:00,6966.27,6968.36,6964.85,6964.85,39.623227
2020-04-10 05:57:00,6965.53,6965.53,6952.51,6958.49,64.785888
2020-04-10 05:58:00,6958.48,6967.87,6956.75,6960.01,84.548074
2020-04-10 05:59:00,6960.01,6964.18,6953.34,6953.94,80.557735
2020-04-10 06:00:00,6954.69,6954.82,6940.0,6945.0,213.247057
2020-04-10 06:01:00,6945.01,6946.1,6931.0,6943.41,177.798689
2020-04-10 06:02:00,6944.63,6959.51,6941.6,6957.84,67.274828
2020-04-10 06:03:00,6958.83,6964.63,6945.39,6962.81,103.067374
2020-04-10 06:04:00,6961.65,6964.91,6950.63,6957.51,91.485062
2020-04-10 06:05:00,6957.52,6958.36,6953.22,6958.07,47.514085
2020-04-10 06:06:00,6957.74,6966.6,6957.58,6962.45,119.487903
2020-04-10 06:07:00,6962.29,6986.0,6960.0,6984.93,227.391013
2020-04-10 06:08:00,6984.9,6985.43,6972.68,6974.7,100.39772
2020-04-10 06:09:00,6974.28,6982.41,6972.99,6979.15,50.0348
2020-04-10 06:10:00,6979.15,6984.41,6975.0,6982.43,40.088152
2020-04-10 06:11:00,6984.34,6989.89,6983.17,6985.96,81.619934
2020-04-10 06:12:00,6985.76,6990.76,6985.0,6990.69,89.377042
2020-04-10 06:13:00,6990.69,6990.69,6982.0,6984.04,64.354043
2020-04-10 06:14:00,6984.03,6987.09,6982.0,6986.26,75.240736
2020-04-10 06:15:00,6986.26,6988.65,6978.08,6980.93,137.054961
2020-04-10 06:16:00,6981.42,6988.05,6980.63,6986.49,50.062839
2020-04-10 06:17:00,6986.64,6988.73,6983.92,6986.38,64.802678
2020-04-10 06:18:00,6986.43,6994.24,6986.13,6992.01,104.326701
2020-04-10 06:19:00,6992.44,6995.99,6992.0,6995.0,66.483993
2020-04-10 06:20:00,6994.9,6998.47,6994.45,6995.24,87.684098
2020-04-10 06:21:00,6995.31,6996.62,6986.15,6987.47,110.807466
2020-04-10 06:22:00,6987.48,6993.31,6985.91,6992.06,72.75926
2020-04-10 06:23:00,6991.81,6998.55,6989.16,6991.24,180.091029
2020-04-10 06:24:00,6991.99,6992.45,6985.08,6985.77,41.265504
2020-04-10 06:25:00,6986.49,6988.76,6985.36,6988.06,34.447219
2020-04-10 06:26:00,6988.06,6988.76,6985.08,6987.45,41.336472
2020-04-10 06:27:00,6987.45,6999.81,6986.52,6999.03,81.193139
2020-04-10 06:28:00,6998.74,7000.0,6995.0,6997.48,79.820453
2020-04-10 06:29:00,6996.95,6998.01,6990.0,6994.26,57.706166
2020-04-10 06:30:00,6994.32,6997.08,6990.0,6991.65,47.541826
2020-04-10 06:31:00,6990.96,6992.08,6982.81,6986.52,77.914285
2020-04-10 06:32:00,6986.97,6989.58,6982.31,6988.39,69.825845
2020-04-10 06:33:00,6988.39,6989.9,6985.0,6987.68,53.742529
2020-04-10 06:34:00,6987.69,6998.69,6987.52,6997.42,105.455816
2020-04-10 06:35:00,6996.78,7000.0,6994.05,6996.01,77.356857
2020-04-10 06:36:00,6996.0,6996.02,6985.0,6986.45,59.236236
2020-04-10 06:37:00,6986.4,6988.92,6978.73,6982.06,133.935482
2020-04-10 06:38:00,6982.69,6983.58,6977.0,6977.29,83.878193
2020-04-10 06:39:00,6977.86,6978.47,6958.08,6964.2,296.696571
2020-04-10 06:40:00,6964.25,6977.07,6964.25,6973.1,108.619045
2020-04-10 06:41:00,6973.09,6973.09,6960.53,6970.02,99.406757
2020-04-10 06:42:00,6970.46,6972.94,6964.05,6968.75,72.584194
2020-04-10 06:43:00,6968.52,6974.14,6962.12,6963.17,46.822889
2020-04-10 06:44:00,6963.97,6967.14,6950.0,6956.27,221.437446
2020-04-10 06:45:00,6956.26,6958.95,6948.08,6953.12,90.742456
2020-04-10 06:46:00,6953.12,6963.29,6949.09,6960.64,72.7652
2020-04-10 06:47:00,6960.63,6963.37,6953.32,6956.88,29.569277
2020-04-10 06:48:00,6957.32,6969.98,6955.31,6967.31,63.549145
2020-04-10 06:49:00,6967.33,6970.0,6960.03,6964.13,29.688454
2020-04-10 06:50:00,6964.27,6969.37,6963.0,6965.54,28.544865
2020-04-10 06:51:00,6965.54,6969.66,6963.7,6965.66,32.171786
2020-04-10 06:52:00,6965.43,6967.93,6960.0,6960.64,56.666736
2020-04-10 06:53:00,6961.98,6963.43,6952.32,6957.96,66.495031
